ID,adj.P.Val,P.Value,F,Gene.symbol
214295_at,0.01255979,6.35E-04,7.82161,KIAA0485
205982_x_at,0.01257063,6.36E-04,7.81943,SFTPC
231804_at,0.01257063,6.36E-04,7.81941,RXFP1
239418_x_at,0.01257804,6.37E-04,7.81809,
217746_s_at,0.01258177,6.37E-04,7.81718,PDCD6IP
244194_at,0.0125998,6.39E-04,7.81407,ADAM22
221222_s_at,0.0125998,6.39E-04,7.81397,C1orf56
242527_at,0.0125998,6.39E-04,7.8137,
216184_s_at,0.01265441,6.42E-04,7.8069,RIMS1
1560432_at,0.01265441,6.42E-04,7.80623,CLRN1-AS1
209341_s_at,0.01265441,6.42E-04,7.80613,IKBKB
236902_at,0.01265441,6.42E-04,7.80572,LINC00643
234004_at,0.01265728,6.43E-04,7.80491,TTC28
229988_at,0.01266002,6.43E-04,7.80411,
222692_s_at,0.01270642,6.46E-04,7.79794,LOC101928615///FNDC3B
227728_at,0.01270642,6.46E-04,7.79767,PPM1A
230783_at,0.01270642,6.46E-04,7.79756,LOC283713///OTUD7A
1563243_at,0.01271514,6.47E-04,7.79611,
244708_at,0.01271649,6.47E-04,7.79547,SCN8A
206557_at,0.01272519,6.48E-04,7.79398,ZNF702P
229311_at,0.01272519,6.48E-04,7.79353,GKAP1
203723_at,0.01272605,6.48E-04,7.7929,ITPKB
208082_x_at,0.01272605,6.49E-04,7.79245,
214305_s_at,0.01274104,6.50E-04,7.79032,SF3B1
233056_x_at,0.01274856,6.50E-04,7.78901,DLGAP4
201344_at,0.0127532,6.51E-04,7.78801,UBE2D2
215760_s_at,0.01276278,6.52E-04,7.78648,SBNO2
228105_at,0.0127664,6.52E-04,7.78555,
227811_at,0.0127664,6.52E-04,7.7851,FGD3
242075_at,0.01277176,6.53E-04,7.78402,
240442_at,0.01277431,6.53E-04,7.78325,
215399_s_at,0.01277676,6.53E-04,7.78247,OS9
232411_at,0.01277676,6.54E-04,7.78185,KCNJ6
208438_s_at,0.01277676,6.54E-04,7.78151,FGR
234731_at,0.01277985,6.54E-04,7.78068,
230872_s_at,0.01282129,6.57E-04,7.77572,ARPC4-TTLL3///TTLL3///ARPC4
218184_at,0.01282132,6.57E-04,7.77475,TULP4
205375_at,0.01282132,6.57E-04,7.77462,MDFI
230692_at,0.01282132,6.57E-04,7.77424,LOC157503///XKR4
209094_at,0.01283425,6.58E-04,7.77235,DDAH1
243424_at,0.01284041,6.59E-04,7.77107,
41577_at,0.01284041,6.59E-04,7.7707,PPP1R16B
239738_at,0.01284041,6.59E-04,7.77021,DACH2
1558795_at,0.01285009,6.60E-04,7.76868,LOC101928307
209316_s_at,0.01285634,6.61E-04,7.76752,HBS1L
226794_at,0.01286557,6.61E-04,7.76604,STXBP5
241788_x_at,0.012867,6.62E-04,7.76504,
230462_at,0.012867,6.62E-04,7.76491,NUMB
210617_at,0.01286803,6.62E-04,7.7643,PHEX
219493_at,0.01288836,6.63E-04,7.76164,SHCBP1
202161_at,0.01289495,6.64E-04,7.76044,PKN1
230097_at,0.01289838,6.65E-04,7.75915,GART
221539_at,0.01289838,6.65E-04,7.7591,EIF4EBP1
202192_s_at,0.01290865,6.65E-04,7.75751,GAS7
226061_s_at,0.01291995,6.67E-04,7.75449,
219945_at,0.01291995,6.67E-04,7.75442,DDX25
214716_at,0.01291995,6.67E-04,7.75396,BMP2K
227690_at,0.01291995,6.67E-04,7.75388,GABRB3
224859_at,0.01291995,6.67E-04,7.75386,CD276
1563130_a_at,0.01292087,6.67E-04,7.75327,
238426_at,0.0129284,6.68E-04,7.75157,TMEM130
214017_s_at,0.0129284,6.68E-04,7.75143,DHX34
212077_at,0.0129284,6.69E-04,7.75087,CALD1
233296_x_at,0.0129284,6.69E-04,7.75052,
40472_at,0.01292845,6.69E-04,7.74998,LPCAT4
227283_at,0.01292845,6.69E-04,7.74912,EFR3B
217049_x_at,0.01292845,6.70E-04,7.74872,PCDH11Y///PCDH11X
1559954_s_at,0.01292845,6.70E-04,7.74857,DDX42
215116_s_at,0.0129413,6.71E-04,7.74653,DNM1
1561956_at,0.0129413,6.71E-04,7.74613,
206349_at,0.0129413,6.71E-04,7.74574,LGI1
200797_s_at,0.01295591,6.72E-04,7.7437,MCL1
212026_s_at,0.01295621,6.72E-04,7.74318,EXOC7
204237_at,0.01300088,6.75E-04,7.73796,GULP1
229525_at,0.01300557,6.75E-04,7.73698,
203571_s_at,0.01300713,6.76E-04,7.73632,ADIRF
210980_s_at,0.01300787,6.76E-04,7.73576,ASAH1
1553147_at,0.01301814,6.77E-04,7.73416,RANBP3L
225840_at,0.01301814,6.77E-04,7.73371,TEF
220184_at,0.01301918,6.78E-04,7.73242,NANOG
1561480_a_at,0.01301918,6.78E-04,7.73217,
208717_at,0.01301918,6.78E-04,7.73109,OXA1L
214285_at,0.01301918,6.78E-04,7.73058,FABP3
202171_at,0.01301918,6.79E-04,7.72985,VEZF1
223639_s_at,0.01301918,6.79E-04,7.72895,ZNRD1
1570329_at,0.01301918,6.80E-04,7.72832,
1556338_at,0.01301918,6.80E-04,7.72831,
240230_s_at,0.01301918,6.80E-04,7.72803,AGAP9
232525_at,0.01301918,6.80E-04,7.72799,
233689_at,0.01301918,6.80E-04,7.72789,
224392_s_at,0.01301918,6.80E-04,7.7278,OPN3
236374_at,0.01301933,6.80E-04,7.7273,CTXN3
1552790_a_at,0.0130315,6.81E-04,7.72554,SEC62
242645_at,0.01306243,6.83E-04,7.7218,
1562265_at,0.01309159,6.85E-04,7.71743,
209035_at,0.01309159,6.85E-04,7.71726,MDK
41113_at,0.01309159,6.85E-04,7.71662,ZNF500
1553357_at,0.01309159,6.85E-04,7.71645,LINC00889
207711_at,0.01309159,6.86E-04,7.71604,SOGA1
231979_at,0.01309159,6.86E-04,7.71573,GABPB1-AS1
212664_at,0.01309159,6.86E-04,7.71498,TUBB4A
238811_at,0.01309159,6.86E-04,7.71483,ATP11B
208109_s_at,0.01309159,6.87E-04,7.71429,LINC00597
218282_at,0.01309159,6.87E-04,7.71393,EDEM2
229506_at,0.01311964,6.88E-04,7.71046,PPM1L
210150_s_at,0.01311964,6.89E-04,7.71003,LAMA5
208931_s_at,0.01312234,6.89E-04,7.70927,ILF3
213924_at,0.01312248,6.90E-04,7.70819,GNAL
241268_x_at,0.01312248,6.90E-04,7.70812,
228338_at,0.01312248,6.90E-04,7.70782,COLCA2
233765_at,0.01312993,6.91E-04,7.70615,
1555542_at,0.01312993,6.91E-04,7.70608,AFAP1L1
228550_at,0.01314231,6.92E-04,7.70431,RTN4R
217687_at,0.01316406,6.93E-04,7.70156,ADCY2
230982_at,0.01316666,6.93E-04,7.70081,SOX1
233605_x_at,0.01317574,6.94E-04,7.69926,HNRNPM
226436_at,0.01317574,6.94E-04,7.69891,RASSF4
211184_s_at,0.01319816,6.96E-04,7.69577,USH1C
218445_at,0.01319816,6.96E-04,7.69563,H2AFY2
241845_at,0.01320677,6.97E-04,7.69426,
222230_s_at,0.01321523,6.97E-04,7.6929,ACTR10
227859_at,0.01322287,6.98E-04,7.69126,DNAJC27
238918_at,0.01322287,6.98E-04,7.69116,
241435_at,0.01324032,6.99E-04,7.68887,
242300_at,0.01325032,7.00E-04,7.68736,
238987_at,0.01325038,7.00E-04,7.68688,B4GALT1
205737_at,0.01325113,7.01E-04,7.68536,KCNQ2
210840_s_at,0.01325113,7.01E-04,7.68529,IQGAP1
222214_at,0.01325113,7.01E-04,7.68508,
1563115_at,0.01325113,7.02E-04,7.68463,
239144_at,0.01325113,7.02E-04,7.68381,B3GAT2
1565254_s_at,0.01325113,7.02E-04,7.68367,ELL
216387_x_at,0.01325113,7.02E-04,7.68349,
212798_s_at,0.01326222,7.03E-04,7.68171,ANKMY2
240331_at,0.01326222,7.03E-04,7.68138,
1559127_x_at,0.01326222,7.03E-04,7.68092,RRP12
201387_s_at,0.0132679,7.04E-04,7.67986,UCHL1
213531_s_at,0.01328485,7.05E-04,7.67764,RAB3GAP1
205019_s_at,0.01330022,7.06E-04,7.67558,VIPR1
242780_at,0.01331374,7.07E-04,7.67346,VAPA
1562544_at,0.01331374,7.07E-04,7.67325,
221931_s_at,0.01332292,7.08E-04,7.67138,SEH1L
229157_at,0.01332292,7.08E-04,7.6713,PRKAG2-AS1
235189_at,0.01332292,7.09E-04,7.67048,ICE2
201845_s_at,0.01332292,7.09E-04,7.67042,RYBP
1568983_a_at,0.01332841,7.09E-04,7.66928,GABPB1-AS1
211799_x_at,0.01332841,7.10E-04,7.66891,HLA-C
1554793_at,0.01333919,7.10E-04,7.66733,UBE3C
204990_s_at,0.01334023,7.11E-04,7.66652,ITGB4
207175_at,0.01334023,7.11E-04,7.66628,ADIPOQ
220868_s_at,0.01334066,7.11E-04,7.66577,SLC7A10
235048_at,0.01334299,7.12E-04,7.66506,FAM169A
212425_at,0.01335253,7.12E-04,7.66361,SCAMP1
219425_at,0.01335473,7.13E-04,7.66251,SULT4A1
227798_at,0.01335473,7.13E-04,7.66245,SMAD1
203742_s_at,0.01335846,7.13E-04,7.6616,LOC732360///TDG
200841_s_at,0.01336031,7.14E-04,7.66094,EPRS
219578_s_at,0.01339295,7.16E-04,7.65713,CPEB1
204712_at,0.01339975,7.17E-04,7.65557,WIF1
229065_at,0.01339975,7.17E-04,7.65488,SLC35F3
1557616_at,0.01339975,7.17E-04,7.65483,ZNF496
205667_at,0.01339975,7.17E-04,7.65449,WRN
1554306_at,0.01339975,7.18E-04,7.65375,ITPKB
212507_at,0.01339975,7.18E-04,7.65345,TMEM131
232406_at,0.01339975,7.18E-04,7.65316,LOC105372526
228209_at,0.0134131,7.19E-04,7.65133,LHX4-AS1
215671_at,0.01341361,7.19E-04,7.65072,PDE4B
221158_at,0.01341361,7.19E-04,7.65035,PAXBP1
222553_x_at,0.01341985,7.20E-04,7.64924,OXR1
1569938_at,0.01342242,7.20E-04,7.64822,SIRT5
201341_at,0.01342242,7.21E-04,7.64805,ENC1
210693_at,0.01342329,7.21E-04,7.64718,SPPL2B
213639_s_at,0.01342329,7.21E-04,7.64703,ZNF500
228848_at,0.01344973,7.23E-04,7.64343,ABTB1
217584_at,0.01344973,7.23E-04,7.64341,NPC1
206162_x_at,0.01345213,7.24E-04,7.642,SYT5
238769_at,0.01345213,7.24E-04,7.64199,
243591_at,0.01345213,7.24E-04,7.64177,
227136_s_at,0.01347394,7.25E-04,7.63909,CACUL1
231193_s_at,0.01347749,7.26E-04,7.63827,TAOK1
213927_at,0.01348249,7.26E-04,7.63725,MAP3K9
228271_at,0.01348249,7.26E-04,7.63679,
229623_at,0.01348249,7.27E-04,7.63611,TMEM150C
228509_at,0.01348249,7.27E-04,7.63569,SPHKAP
212182_at,0.01348249,7.27E-04,7.63544,NUDT4
1556359_at,0.01348673,7.28E-04,7.63455,C6orf89
235646_at,0.01349142,7.28E-04,7.63361,
225448_at,0.01350292,7.30E-04,7.63106,NAPG
1570511_at,0.01350292,7.30E-04,7.63057,ARHGEF10L
211185_s_at,0.01350292,7.30E-04,7.63055,SF3B1
240906_at,0.01350292,7.30E-04,7.63022,
230808_at,0.01350292,7.30E-04,7.62962,FNTA
1559490_at,0.01350292,7.30E-04,7.62962,LRCH3
227921_at,0.01350292,7.31E-04,7.62921,LOC105379499///FLJ45482
204832_s_at,0.01350714,7.31E-04,7.62832,BMPR1A
207082_at,0.01350779,7.31E-04,7.62779,CSF1
236331_at,0.01352292,7.32E-04,7.6258,CDKL2
230713_at,0.01352795,7.33E-04,7.62474,
236612_at,0.01352795,7.34E-04,7.62342,
235311_at,0.01352795,7.34E-04,7.62328,FKBP14
1565935_at,0.01352795,7.34E-04,7.62314,ZGRF1
240402_at,0.01352795,7.34E-04,7.62299,KIRREL3
235066_at,0.01353401,7.34E-04,7.62192,MAP4
221436_s_at,0.01353409,7.35E-04,7.62145,CDCA3
221958_s_at,0.01354784,7.36E-04,7.6196,WLS
218127_at,0.01355627,7.36E-04,7.6183,NFYB
233053_at,0.01355913,7.37E-04,7.61755,
215900_at,0.01357347,7.38E-04,7.61565,
211435_at,0.01358068,7.38E-04,7.61446,
201770_at,0.01358249,7.39E-04,7.61382,SNRPA
1553407_at,0.01359182,7.40E-04,7.61243,MACF1
242986_at,0.01363418,7.42E-04,7.6073,NAV1
1557938_s_at,0.01363418,7.42E-04,7.60727,PTRF
1564474_at,0.01365302,7.44E-04,7.60492,ZBED3-AS1
1554912_at,0.01366982,7.45E-04,7.60196,ESYT3
202712_s_at,0.01366982,7.45E-04,7.60157,CKMT1A///CKMT1B
1555460_a_at,0.01366982,7.46E-04,7.60119,SLC39A6
204974_at,0.01366982,7.46E-04,7.60114,RAB3A
200943_at,0.01366982,7.46E-04,7.60096,HMGN1
202248_at,0.01368452,7.47E-04,7.59904,E2F4
223634_at,0.01369157,7.47E-04,7.59788,RASD2
230557_at,0.01369376,7.48E-04,7.59721,XRRA1
227847_at,0.0136987,7.48E-04,7.59626,EPM2AIP1
226959_at,0.01372751,7.50E-04,7.59249,
1555086_at,0.01372751,7.50E-04,7.59248,STAT5B
220132_s_at,0.01375872,7.53E-04,7.58849,CLEC2D
233480_at,0.01375872,7.53E-04,7.58831,TMEM43
1562852_at,0.01375872,7.53E-04,7.58802,
235857_at,0.01375982,7.53E-04,7.58746,KCTD11
224761_at,0.01376454,7.54E-04,7.58654,GNA13
1554237_at,0.01379357,7.56E-04,7.58322,SDCCAG8
226877_at,0.01381643,7.57E-04,7.58034,RPL32P3
243519_at,0.01381643,7.57E-04,7.58005,UBE3C
217576_x_at,0.01385122,7.60E-04,7.57594,SOS2
238469_at,0.01385122,7.60E-04,7.57496,OGFRL1
243527_at,0.01385122,7.60E-04,7.57451,
243490_at,0.01385122,7.60E-04,7.57449,
235489_at,0.01385122,7.61E-04,7.57428,RHOJ
236949_at,0.01385122,7.61E-04,7.57391,
244615_x_at,0.01387015,7.62E-04,7.5716,TARSL2
1558769_s_at,0.01388886,7.64E-04,7.56898,DNAH1
224845_s_at,0.01388886,7.64E-04,7.56886,SLAIN2
231265_at,0.0138955,7.64E-04,7.56776,COX7B2
1558409_at,0.01391732,7.66E-04,7.5639,
1569180_at,0.01391732,7.66E-04,7.56389,
1566785_x_at,0.01391732,7.67E-04,7.5635,NSF
1569527_at,0.01391732,7.67E-04,7.56331,
226583_at,0.01391732,7.67E-04,7.56316,C12orf76
216069_at,0.01391732,7.68E-04,7.5616,PRMT2
239039_at,0.01391732,7.68E-04,7.56151,
210568_s_at,0.01391732,7.68E-04,7.56082,RECQL
242261_at,0.01391732,7.68E-04,7.56041,IREB2
224858_at,0.01391732,7.68E-04,7.56021,ZDHHC5
214441_at,0.01391732,7.68E-04,7.56017,STX6
221885_at,0.01391732,7.69E-04,7.56011,DENND2A
203001_s_at,0.01391732,7.69E-04,7.55976,STMN2
213023_at,0.01393028,7.70E-04,7.55805,UTRN
203623_at,0.01394744,7.71E-04,7.55571,PLXNA3
215643_at,0.01394744,7.71E-04,7.55533,SEMA3D
242918_at,0.01394744,7.71E-04,7.55503,NASP
212924_s_at,0.01395295,7.72E-04,7.5537,LSM4
59999_at,0.01395295,7.72E-04,7.55359,HIF1AN
238974_at,0.01401278,7.76E-04,7.54733,C2orf69
213362_at,0.01403446,7.77E-04,7.54478,PTPRD
207595_s_at,0.01405209,7.78E-04,7.54263,BMP1
215029_at,0.01405696,7.79E-04,7.54156,
207672_at,0.01405696,7.79E-04,7.54092,RFX4
212739_s_at,0.01405696,7.80E-04,7.54058,NME4
215123_at,0.01405696,7.80E-04,7.54037,NPIPA5///NPIPB5///LOC613037///NPIPB4///NPIPB3
1557073_s_at,0.01406086,7.80E-04,7.53924,TTBK2
225947_at,0.01406086,7.81E-04,7.5391,MYO19
237010_at,0.01407157,7.81E-04,7.53762,
215198_s_at,0.01407517,7.82E-04,7.53682,CALD1
1554029_a_at,0.01409616,7.83E-04,7.53436,TTC37
242551_at,0.01409804,7.84E-04,7.53373,
207489_at,0.01410314,7.84E-04,7.53279,RPS2P45
227129_x_at,0.01411319,7.85E-04,7.53138,LINC01000
212552_at,0.01412768,7.86E-04,7.52954,HPCAL1
241716_at,0.01412956,7.86E-04,7.52892,HSPD1
1557154_at,0.014136,7.87E-04,7.52785,
1294_at,0.01413854,7.87E-04,7.52716,MIR5193///UBA7
219343_at,0.01413988,7.88E-04,7.52659,CDC37L1
223122_s_at,0.01414383,7.88E-04,7.52577,SFRP2
1556511_a_at,0.01415524,7.89E-04,7.52394,NFIA-AS2
239744_at,0.01415524,7.90E-04,7.5234,
232537_x_at,0.01415524,7.90E-04,7.52334,MARK3
214964_at,0.0141697,7.91E-04,7.52093,
213256_at,0.0141697,7.91E-04,7.52081,March3
226580_at,0.0141697,7.91E-04,7.52027,BRMS1L
231263_at,0.0141697,7.91E-04,7.52018,ARMC12
1556940_at,0.01418186,7.92E-04,7.51857,LOC283484
233219_at,0.01418632,7.93E-04,7.51771,
225277_at,0.01419583,7.94E-04,7.51635,SLC39A13
203792_x_at,0.01420564,7.95E-04,7.51475,PCGF2
1563022_at,0.01420564,7.95E-04,7.51453,CCDC160
231963_at,0.01420814,7.95E-04,7.51385,ANKRD33B
222895_s_at,0.01421585,7.96E-04,7.51267,BCL11B
204927_at,0.01422104,7.96E-04,7.51174,RASSF7
223362_s_at,0.01424568,7.98E-04,7.50881,SEPT3
202729_s_at,0.01424568,7.98E-04,7.50851,LTBP1
215728_s_at,0.01424932,7.99E-04,7.50772,ACOT7
238924_at,0.01425905,8.00E-04,7.50591,BMS1P5
1559265_at,0.01425905,8.00E-04,7.50584,SKIDA1
212247_at,0.01425905,8.00E-04,7.50537,NUP205
205590_at,0.01425905,8.00E-04,7.50503,RASGRP1
207054_at,0.01426471,8.01E-04,7.50399,IMPG1
227209_at,0.01426471,8.01E-04,7.50319,CNTN1
223578_x_at,0.01426471,8.01E-04,7.50317,MALAT1
202191_s_at,0.01427857,8.03E-04,7.50142,GAS7
233142_at,0.01429352,8.04E-04,7.4987,LINC01224
238662_at,0.01429352,8.04E-04,7.49821,DPH6
226942_at,0.01429352,8.05E-04,7.498,PHF20L1
213925_at,0.01429352,8.05E-04,7.49782,STUM
235786_at,0.01429352,8.05E-04,7.4978,
214806_at,0.01430733,8.06E-04,7.49606,BICD1
227074_at,0.01430849,8.06E-04,7.49545,CCDC18-AS1
235555_at,0.01430849,8.06E-04,7.49507,
223089_at,0.01430887,8.07E-04,7.49424,VEZT
236006_s_at,0.01430887,8.07E-04,7.49415,AKAP10
1556656_at,0.01434041,8.09E-04,7.49045,
237586_at,0.01434041,8.09E-04,7.4903,
215826_x_at,0.01434533,8.10E-04,7.4894,ZNF835
226206_at,0.01436898,8.11E-04,7.48673,MAFK
207853_s_at,0.01437358,8.12E-04,7.48586,SNCB
227273_at,0.01438635,8.13E-04,7.48386,BMPR1A
231199_at,0.01438635,8.13E-04,7.48379,
231502_at,0.01440392,8.14E-04,7.4817,
1553167_a_at,0.01440415,8.15E-04,7.48074,SEPSECS
202381_at,0.01440415,8.15E-04,7.48071,ADAM9
240335_at,0.01440415,8.15E-04,7.48006,SLC35F5
215512_at,0.01440415,8.15E-04,7.47987,March6
226201_at,0.01440415,8.16E-04,7.47918,DOT1L
208733_at,0.01440415,8.16E-04,7.47906,RAB2A
209243_s_at,0.01440763,8.16E-04,7.4783,PEG3
208100_x_at,0.01441056,8.17E-04,7.47759,SEMA6C
233565_s_at,0.01442574,8.18E-04,7.47573,FKBP1A-SDCBP2///SDCBP2
226950_at,0.01443245,8.19E-04,7.47448,ACVRL1
242438_at,0.01443245,8.19E-04,7.47423,ASXL1
234900_at,0.01443567,8.20E-04,7.47281,
218009_s_at,0.01443567,8.20E-04,7.47237,PRC1
228588_s_at,0.01443567,8.20E-04,7.47221,UBE2B
217097_s_at,0.01443567,8.20E-04,7.47219,PHTF2
210138_at,0.01446547,8.22E-04,7.46838,RGS20
205363_at,0.01446547,8.22E-04,7.46829,BBOX1
236109_at,0.01446547,8.23E-04,7.46788,
1557228_at,0.01446547,8.23E-04,7.46767,EHBP1L1
209081_s_at,0.01446616,8.23E-04,7.46717,COL18A1
1556205_at,0.01446828,8.24E-04,7.46654,
240600_at,0.01447708,8.25E-04,7.46483,
236507_at,0.01447708,8.25E-04,7.46481,ZDHHC3
209446_s_at,0.01447708,8.25E-04,7.46442,
202246_s_at,0.01449972,8.26E-04,7.46187,CDK4
235388_at,0.01451323,8.28E-04,7.45993,CHD9
203214_x_at,0.01451323,8.28E-04,7.45975,CDK1
225765_at,0.01453702,8.29E-04,7.45711,TNPO1
219178_at,0.01456552,8.31E-04,7.45404,QTRT2
243982_at,0.01457656,8.32E-04,7.45258,
204410_at,0.01461176,8.35E-04,7.44858,EIF1AY
222501_s_at,0.01461176,8.35E-04,7.44847,REPIN1
219041_s_at,0.01461206,8.35E-04,7.44765,REPIN1
226239_at,0.01461206,8.35E-04,7.44758,TMEM150A
235316_at,0.01461473,8.36E-04,7.44651,NAT8L
1554232_a_at,0.01461473,8.36E-04,7.44647,
243552_at,0.01462913,8.37E-04,7.44471,MBTD1
214800_x_at,0.01463603,8.38E-04,7.44364,BTF3
221904_at,0.01464529,8.38E-04,7.44236,FAM131A
1554635_a_at,0.01465259,8.39E-04,7.44126,NPAS3
219157_at,0.01465637,8.40E-04,7.44048,KLHL2
232997_at,0.01466958,8.41E-04,7.43884,
1556831_at,0.01467178,8.41E-04,7.43772,DYNC1H1
220172_at,0.01467178,8.42E-04,7.43737,DCAF17
229714_at,0.01467178,8.42E-04,7.43735,HS6ST3
204226_at,0.01467286,8.42E-04,7.43682,STAU2
215390_at,0.01472498,8.45E-04,7.43161,
201026_at,0.01473169,8.46E-04,7.43057,EIF5B
239404_at,0.01473612,8.46E-04,7.42974,
1554052_at,0.01477208,8.49E-04,7.42603,CNOT1
225868_at,0.01478195,8.50E-04,7.42423,TRIM47
224455_s_at,0.01478195,8.50E-04,7.42385,ADPGK
228762_at,0.01478195,8.50E-04,7.4236,LFNG
224710_at,0.01478195,8.50E-04,7.42342,NARR///RAB34
233986_s_at,0.01479454,8.51E-04,7.42167,PLEKHG2
203100_s_at,0.01479454,8.52E-04,7.42101,CDYL
232145_at,0.01479454,8.52E-04,7.42099,C2orf68
220840_s_at,0.01480657,8.53E-04,7.41947,C1orf112
207563_s_at,0.01481138,8.53E-04,7.41861,OGT
222557_at,0.01483081,8.55E-04,7.41567,STMN3
228517_at,0.01483081,8.55E-04,7.41527,MEAF6
218160_at,0.01483081,8.55E-04,7.41521,NDUFA8
1556170_at,0.01483081,8.56E-04,7.41472,LOC101927516
225297_at,0.01483081,8.56E-04,7.41471,HAUS1
222047_s_at,0.01483444,8.56E-04,7.41395,SRRT
233499_at,0.01483793,8.57E-04,7.41321,LRRC7
228155_at,0.01484069,8.57E-04,7.41213,FAM213A
201514_s_at,0.01484069,8.57E-04,7.41211,G3BP1
1569098_s_at,0.01484509,8.58E-04,7.41129,TP53BP1
202990_at,0.01484697,8.58E-04,7.41054,PYGL
236355_s_at,0.01484697,8.59E-04,7.41027,
210381_s_at,0.01485021,8.59E-04,7.40955,CCKBR
244513_at,0.01486038,8.60E-04,7.40813,TMEM161B
242108_at,0.01486038,8.60E-04,7.40778,
1552665_at,0.01486054,8.61E-04,7.40672,JMJD1C-AS1
1554810_at,0.01486054,8.61E-04,7.40662,PLA2G4C
208552_at,0.01486054,8.61E-04,7.40649,GRIK4
233270_x_at,0.01486861,8.62E-04,7.40534,
219990_at,0.01487118,8.62E-04,7.40451,E2F8
234124_at,0.01487118,8.62E-04,7.40426,
229741_at,0.01488363,8.64E-04,7.4025,MAVS
